REPORT_DT,WO_CREATE_DT,WO_NUM,LABEL,DEAL_NUM,DEAL_DESC,DEAL_QTY,QTY_REQ,FG_ITEM,PRIM_SUFFIX,DIST_SUFFIX,PKG_SUFFIX,ITEM_DESC,FG_ITEM_QTY,DUE_SHIP_DT,PIPELINE_DEAL,ORDER_STATUS,BULK_ITEM,BULK_QTY,MFGID,LOCATION,SCHEDULE_DT,INITIAL,CUST_SEGMENT,COMMENTS,DEAL_PRICE,MONTH,YEAR,INITIAL_DFU,DISPLY_PIPELINE,WK_DEAL_INV,WK_DEAL_QTY,CUSTOMER,WK_NUMBER,DC_TGT_DUE_DT,FG_AVAIL_DT,BULK_AVAIL_DT,BULK_MFG,FG_AVAIL_WK,BULK_AVAIL_WK,FG_WK_YEAR,BULK_WK_YEAR,DEAL_WK_YEAR,FG_WK_OF,BULK_WK_OF,WK_START_OF,ACC_DNA_AFTR_SCH,DEAL_BRAND,DOSAGE,BRAND,WO_STATUS,CHANNEL,PKG_ENVIRONMENT,BULK_DESC,DFU
28-Mar-19,19-Jan-19,54417,NB,80613,80613- Description,80,6,88745,0055,0055,05NB,88745 - Description,480,27-May-19,,UNFRMD,29615,43200,CAPS,45,,GW,756180,756180 - Comments,1994.56,MAY,2019,88745_0055_0055,Display,0,0,CUSTOMER 2,22,13-May-19,27-Apr-19,27-Mar-19,CAPS,17,13,17_2019,13_2019,22_2019,15-APR-19,18-MAR-19,20-MAY-19,ACCOUNT DESC 3,BRAND 5,SFG,COMPANY, UNFRMD,WHOLESALE,US,29615 - Description,88745_0055_0055
28-Mar-19,19-Jan-19,54418,NB,74059,74059- Description,40,3,45244,0055,0055,0051,45244 - Description,120,27-May-19,,UNFRMD,1452,12000,CAPS,45,,GW,756180,756180 - Comments,46.65,MAY,2019,45244_0055_0055,Display,1282.48,85,CUSTOMER 2,22,13-May-19,27-Apr-19,27-Mar-19,CAPS,17,13,17_2019,13_2019,22_2019,15-APR-19,18-MAR-19,20-MAY-19,ACCOUNT DESC 3,BRAND 14,SFG,SUNDOWN, UNFRMD,WHOLESALE,EU,1452 - Description,45244_0055_0055
28-Mar-19,19-Jan-19,54418,NB,74059,74059- Description,40,3,65336,0055,0055,0051,65336 - Description,120,27-May-19,,UNFRMD,35859,17280,B/N,45,,GW,756180,756180 - Comments,46.65,MAY,2019,65336_0055_0055,Display,1282.48,85,CUSTOMER 2,22,13-May-19,27-Apr-19,27-Mar-19,B/N,17,13,17_2019,13_2019,22_2019,15-APR-19,18-MAR-19,20-MAY-19,ACCOUNT DESC 3,BRAND 14,SFG,SUNDOWN, UNFRMD,WHOLESALE,EU,35859 - Description,65336_0055_0055
28-Mar-19,19-Jan-19,54419,NB,29957,29957- Description,30,6,65336,0055,0055,0051,65336 - Description,180,27-May-19,,UNFRMD,35859,25920,B/N,45,,GW,756180,756180 - Comments,50.4,MAY,2019,65336_0055_0055,Display,15485.13,986,CUSTOMER 2,22,13-May-19,27-Apr-19,27-Mar-19,B/N,17,13,17_2019,13_2019,22_2019,15-APR-19,18-MAR-19,20-MAY-19,ACCOUNT DESC 3,BRAND 14,SFG,SUNDOWN, UNFRMD,WHOLESALE,EU,35859 - Description,65336_0055_0055
28-Mar-19,18-Jan-19,71418,DE,56686,56686- Description,1,450,80384,0055,0055,0055,80384 - Description,450,04-Mar-19, PIPELINE,UNFRMD,,0,,45,,OR,100440,100440 - Comments,0,MAR,2019,80384_0055_0055,Pipeline,0,0,CUSTOMER 19,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,,BRAND 8,SFG,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80384_0055_0055
28-Mar-19,18-Jan-19,71418,DE,56686,56686- Description,1,450,80386,0055,0055,0055,80386 - Description,450,04-Mar-19, PIPELINE,UNFRMD,,0,,45,,OR,100440,100440 - Comments,0,MAR,2019,80386_0055_0055,Pipeline,0,0,CUSTOMER 19,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 20,BRAND 8,SFG,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80386_0055_0055
28-Mar-19,18-Jan-19,71418,DE,56686,56686- Description,1,450,80463,0055,0055,0055,80463 - Description,450,04-Mar-19, PIPELINE,UNFRMD,,0,,45,,OR,100440,100440 - Comments,0,MAR,2019,80463_0055_0055,Pipeline,0,0,CUSTOMER 19,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 20,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80463_0055_0055
28-Mar-19,18-Jan-19,71419,DE,56686,56686- Description,1,812,79336,0055,0055,05NB,79336 - Description,812,01-Apr-19, PIPELINE,UNFRMD,68103,40600,B/N,45,,OR,458699,458699 - Comments,0,APR,2019,79336_0055_0055,Pipeline,0,0,CUSTOMER 23,14,01-Apr-19,01-Apr-19,01-Apr-19,B/N,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 20,BRAND 8,GMY,COMPANY, UNFRMD,WHOLESALE,US,68103 - Description,79336_0055_0055
28-Mar-19,18-Jan-19,71419,DE,56686,56686- Description,1,812,80367,0055,0055,05NB,80367 - Description,812,01-Apr-19, PIPELINE,UNFRMD,19456,48720,ABCD,45,,OR,458699,458699 - Comments,0,APR,2019,80367_0055_0055,Pipeline,0,0,CUSTOMER 23,14,01-Apr-19,01-Apr-19,01-Apr-19,ABCD,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 24,BRAND 8,CAP,COMPANY, UNFRMD,WHOLESALE,US,19456 - Description,80367_0055_0055
28-Mar-19,18-Jan-19,71420,DE,56686,56686- Description,1,3375,80453,0055,0055,0055,80453 - Description,3375,06-May-19, PIPELINE,UNFRMD,,0,,45,,OR,752719,752719 - Comments,0,MAY,2019,80453_0055_0055,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 24,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80453_0055_0055
28-Mar-19,18-Jan-19,71420,DE,56686,56686- Description,1,3375,80454,0055,0055,0055,80454 - Description,3375,06-May-19, PIPELINE,UNFRMD,,0,,45,,OR,752719,752719 - Comments,0,MAY,2019,80454_0055_0055,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80454_0055_0055
28-Mar-19,18-Jan-19,71420,DE,56686,56686- Description,1,3375,80455,0055,0055,0055,80455 - Description,3375,06-May-19, PIPELINE,UNFRMD,,0,,45,,OR,752719,752719 - Comments,0,MAY,2019,80455_0055_0055,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 44,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80455_0055_0055
28-Mar-19,18-Jan-19,71420,DE,56686,56686- Description,1,3375,80456,0055,0055,0055,80456 - Description,3375,06-May-19, PIPELINE,UNFRMD,,0,,45,,OR,752719,752719 - Comments,0,MAY,2019,80456_0055_0055,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80456_0055_0055
28-Mar-19,18-Jan-19,71420,DE,56686,56686- Description,1,3375,80457,0055,0055,0055,80457 - Description,3375,06-May-19, PIPELINE,UNFRMD,,0,,45,,OR,752719,752719 - Comments,0,MAY,2019,80457_0055_0055,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80457_0055_0055
28-Mar-19,18-Jan-19,71420,DE,56686,56686- Description,1,3375,80458,0055,0055,0055,80458 - Description,3375,06-May-19, PIPELINE,UNFRMD,,0,,45,,OR,752719,752719 - Comments,0,MAY,2019,80458_0055_0055,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80458_0055_0055
28-Mar-19,18-Jan-19,71421,DE,56686,56686- Description,1,1125,80453,0055,0050,0055,80453 - Description,1125,06-May-19, PIPELINE,UNFRMD,,0,,46,,OR,752719,752719 - Comments,0,MAY,2019,80453_0055_0050,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80453_0055_0050
28-Mar-19,18-Jan-19,71421,DE,56686,56686- Description,1,1125,80454,0055,0050,0055,80454 - Description,1125,06-May-19, PIPELINE,UNFRMD,,0,,46,,OR,752719,752719 - Comments,0,MAY,2019,80454_0055_0050,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80454_0055_0050
28-Mar-19,18-Jan-19,71421,DE,56686,56686- Description,1,1125,80455,0055,0050,0055,80455 - Description,1125,06-May-19, PIPELINE,UNFRMD,,0,,46,,OR,752719,752719 - Comments,0,MAY,2019,80455_0055_0050,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80455_0055_0050
28-Mar-19,18-Jan-19,71421,DE,56686,56686- Description,1,1125,80456,0055,0050,0055,80456 - Description,1125,06-May-19, PIPELINE,UNFRMD,,0,,46,,OR,752719,752719 - Comments,0,MAY,2019,80456_0055_0050,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80456_0055_0050
28-Mar-19,18-Jan-19,71421,DE,56686,56686- Description,1,1125,80457,0055,0050,0055,80457 - Description,1125,06-May-19, PIPELINE,UNFRMD,,0,,46,,OR,752719,752719 - Comments,0,MAY,2019,80457_0055_0050,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80457_0055_0050
28-Mar-19,18-Jan-19,71421,DE,56686,56686- Description,1,1125,80458,0055,0050,0055,80458 - Description,1125,06-May-19, PIPELINE,UNFRMD,,0,,46,,OR,752719,752719 - Comments,0,MAY,2019,80458_0055_0050,Pipeline,0,0,CUSTOMER 6,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 7,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80458_0055_0050
28-Mar-19,18-Jan-19,71422,DE,56686,56686- Description,1,2700,80481,0055,0050,0051,80481 - Description,2700,01-Apr-19, PIPELINE,UNFRMD,80481,216000,REXL,46,,OR,555905,555905 - Comments,0,APR,2019,80481_0055_0050,Pipeline,0,0,CUSTOMER 1,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,80481 - Description,80481_0055_0050
28-Mar-19,18-Jan-19,71422,DE,56686,56686- Description,1,2700,80484,0055,0050,05NB,80484 - Description,2700,01-Apr-19, PIPELINE,UNFRMD,80912,135000,B/N,46,,OR,555905,555905 - Comments,0,APR,2019,80484_0055_0050,Pipeline,0,0,CUSTOMER 1,14,01-Apr-19,01-Apr-19,01-Apr-19,B/N,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 2,BRAND 8,TAB,COMPANY, UNFRMD,WHOLESALE,US,80912 - Description,80484_0055_0050
28-Mar-19,18-Jan-19,71422,DE,56686,56686- Description,1,2700,80939,0055,0050,05NB,80939 - Description,2700,01-Apr-19, PIPELINE,UNFRMD,80928,486000,NBTX,46,,OR,555905,555905 - Comments,0,APR,2019,80939_0055_0050,Pipeline,0,0,CUSTOMER 1,14,01-Apr-19,01-Apr-19,01-Apr-19,NBTX,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 2,BRAND 8,GMY,DISNEY BRAND, UNFRMD,WHOLESALE,US,80928 - Description,80939_0055_0050
28-Mar-19,18-Jan-19,71423,DE,56686,56686- Description,1,8400,14026,KROS,KROH,43QK,14026 - Description,8400,01-Apr-19, PIPELINE,UNFRMD,14020,840000,REXL,45,,OR,700001890,700001890 - Comments,0,APR,2019,14026_KROS_KROH,Pipeline,0,0,CUSTOMER 55,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 51,BRAND 8,CAP,PRIVATE, UNFRMD,WHOLESALE,EU,14020 - Description,14026_KROS_KROH
28-Mar-19,18-Jan-19,71424,DE,56686,56686- Description,1,749,51201,0055,0050,0051,51201 - Description,749,03-Jun-19, PIPELINE,UNFRMD,51297,89880,REXL,46,,OR,752719,752719 - Comments,0,JUN,2019,51201_0055_0050,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 56,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,51297 - Description,51201_0055_0050
28-Mar-19,18-Jan-19,54404,ZC,58418,58418- Description,150,432,59108,COSC,COSC,05ZC,59108 - Description,64800,06-May-19,,FIRMED,54942,14904000,NBTX,44,,LIZ,700201650,700201650 - Comments,5330.88,MAY,2019,59108_COSC_COSC,Display,0,0,CUSTOMER 7,19,22-Apr-19,06-Apr-19,06-Mar-19,NBTX,14,10,14_2019,10_2019,19_2019,25-MAR-19,25-FEB-19,29-APR-19,ACCOUNT DESC 53,BRAND 9,GMY,OPTIMAL SOLUTIONS, FIRMED,WHOLESALE,US,54942 - Description,59108_COSC_COSC
28-Mar-19,18-Jan-19,54406,AE,66083,66083- Description,500,8,66336,ACNU,ACNU,ACNU,66336 - Description,4000,01-May-19,,FIRMED,,0,,45,,LIZ,200000080,200000080 - Comments,102,MAY,2019,66336_ACNU_ACNU,Display,21583.05,285,CUSTOMER 10,18,17-Apr-19,01-Apr-19,01-Mar-19,0,14,9,14_2019,9_2019,18_2019,25-MAR-19,18-FEB-19,22-APR-19,ACCOUNT DESC 8,BRAND 3,PWD,BODY FORTRESS, FIRMED,WHOLESALE,EU,,66336_ACNU_ACNU
28-Mar-19,18-Jan-19,54407,W9,81001,81001- Description,585,24,57761,RSWM,RSWM,05W9,57761 - Description,14040,08-Apr-19,,SCHEDL,29172,3510000,CAPS,44,27-Mar-19,LIZ,900000080,900000080 - Comments,54.24,APR,2019,57761_RSWM_RSWM,Display,0,0,CUSTOMER 10,15,25-Mar-19,08-Mar-19,08-Feb-19,CAPS,10,6,10_2019,6_2019,15_2019,25-FEB-19,28-JAN-19,01-APR-19,ACCOUNT DESC 11,BRAND 11,SFG,PRIVATE, FIRMED,WHOLESALE,US,29172 - Description,57761_RSWM_RSWM
28-Mar-19,18-Jan-19,54408,W9,81002,81002- Description,1085,22,57781,RSWM,RSWM,RSWM,57781 - Description,23870,08-Apr-19,,SCHEDL,51463,2864400,CAPS,44,27-Mar-19,LIZ,900000080,900000080 - Comments,78.1,APR,2019,57781_RSWM_RSWM,Display,0,0,CUSTOMER 10,15,25-Mar-19,08-Mar-19,08-Feb-19,CAPS,10,6,10_2019,6_2019,15_2019,25-FEB-19,28-JAN-19,01-APR-19,ACCOUNT DESC 11,BRAND 11,SFG,PRIVATE, FIRMED,WHOLESALE,EU,51463 - Description,57781_RSWM_RSWM
28-Mar-19,18-Jan-19,54409,W9,81000,81000- Description,1190,24,57753,RSWM,RSWM,05W9,57753 - Description,28560,08-Apr-19,,SCHEDL,19934,12852000,CAPS,44,27-Mar-19,LIZ,900000080,900000080 - Comments,98.64,APR,2019,57753_RSWM_RSWM,Display,0,0,CUSTOMER 10,15,25-Mar-19,08-Mar-19,08-Feb-19,CAPS,10,6,10_2019,6_2019,15_2019,25-FEB-19,28-JAN-19,01-APR-19,ACCOUNT DESC 11,BRAND 11,SFG,PRIVATE, FIRMED,WHOLESALE,US,19934 - Description,57753_RSWM_RSWM
28-Mar-19,18-Jan-19,71424,DE,56686,56686- Description,1,1833,52203,0055,0050,0051,52203 - Description,1833,03-Jun-19, PIPELINE,UNFRMD,67232,146640,REXL,46,,OR,752719,752719 - Comments,0,JUN,2019,52203_0055_0050,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52203_0055_0050
28-Mar-19,18-Jan-19,71424,DE,56686,56686- Description,1,1932,52205,0055,0050,0051,52205 - Description,1932,03-Jun-19, PIPELINE,UNFRMD,67232,231840,REXL,46,,OR,752719,752719 - Comments,0,JUN,2019,52205_0055_0050,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52205_0055_0050
28-Mar-19,18-Jan-19,71424,DE,56686,56686- Description,1,1103,52324,0055,0050,0051,52324 - Description,1103,03-Jun-19, PIPELINE,UNFRMD,52377,66180,REXL,46,,OR,752719,752719 - Comments,0,JUN,2019,52324_0055_0050,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,52377 - Description,52324_0055_0050
28-Mar-19,18-Jan-19,71424,DE,56686,56686- Description,1,1807,55388,0055,0050,0055,55388 - Description,1807,03-Jun-19, PIPELINE,UNFRMD,55388,50596,REXL,46,,OR,752719,752719 - Comments,0,JUN,2019,55388_0055_0050,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,55388 - Description,55388_0055_0050
28-Mar-19,18-Jan-19,71425,DE,56686,56686- Description,1,6300,80481,0055,0055,0051,80481 - Description,6300,01-Apr-19, PIPELINE,UNFRMD,80481,504000,REXL,45,,OR,555905,555905 - Comments,0,APR,2019,80481_0055_0055,Pipeline,0,0,CUSTOMER 1,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,80481 - Description,80481_0055_0055
28-Mar-19,18-Jan-19,71425,DE,56686,56686- Description,1,6300,80484,0055,0055,05NB,80484 - Description,6300,01-Apr-19, PIPELINE,UNFRMD,80912,315000,B/N,45,,OR,555905,555905 - Comments,0,APR,2019,80484_0055_0055,Pipeline,0,0,CUSTOMER 1,14,01-Apr-19,01-Apr-19,01-Apr-19,B/N,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 2,BRAND 8,TAB,COMPANY, UNFRMD,WHOLESALE,US,80912 - Description,80484_0055_0055
28-Mar-19,18-Jan-19,71425,DE,56686,56686- Description,1,6300,80939,0055,0055,05NB,80939 - Description,6300,01-Apr-19, PIPELINE,UNFRMD,80928,1134000,NBTX,45,,OR,555905,555905 - Comments,0,APR,2019,80939_0055_0055,Pipeline,0,0,CUSTOMER 1,14,01-Apr-19,01-Apr-19,01-Apr-19,NBTX,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 2,BRAND 8,GMY,DISNEY BRAND, UNFRMD,WHOLESALE,US,80928 - Description,80939_0055_0055
28-Mar-19,18-Jan-19,71426,DE,56686,56686- Description,1,3600,14026,KROS,KROS,43QK,14026 - Description,3600,01-Apr-19, PIPELINE,UNFRMD,14020,360000,REXL,46,,OR,700001890,700001890 - Comments,0,APR,2019,14026_KROS_KROS,Pipeline,0,0,CUSTOMER 55,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 2,BRAND 8,CAP,PRIVATE, UNFRMD,WHOLESALE,EU,14020 - Description,14026_KROS_KROS
28-Mar-19,18-Jan-19,71427,DE,56686,56686- Description,1,5288,51201,0055,0055,0051,51201 - Description,5288,03-Jun-19, PIPELINE,UNFRMD,51297,634560,REXL,45,,OR,752719,752719 - Comments,0,JUN,2019,51201_0055_0055,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 56,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,51297 - Description,51201_0055_0055
28-Mar-19,18-Jan-19,71427,DE,56686,56686- Description,1,15868,52203,0055,0055,0051,52203 - Description,15868,03-Jun-19, PIPELINE,UNFRMD,67232,1269440,REXL,45,,OR,752719,752719 - Comments,0,JUN,2019,52203_0055_0055,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 51,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52203_0055_0055
28-Mar-19,18-Jan-19,71427,DE,56686,56686- Description,1,15769,52205,0055,0055,0051,52205 - Description,15769,03-Jun-19, PIPELINE,UNFRMD,67232,1892280,REXL,45,,OR,752719,752719 - Comments,0,JUN,2019,52205_0055_0055,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52205_0055_0055
28-Mar-19,18-Jan-19,71427,DE,56686,56686- Description,1,10698,52324,0055,0055,0051,52324 - Description,10698,03-Jun-19, PIPELINE,UNFRMD,52377,641880,REXL,45,,OR,752719,752719 - Comments,0,JUN,2019,52324_0055_0055,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,52377 - Description,52324_0055_0055
28-Mar-19,18-Jan-19,71427,DE,56686,56686- Description,1,16304,55388,0055,0055,0055,55388 - Description,16304,03-Jun-19, PIPELINE,UNFRMD,55388,456512,REXL,45,,OR,752719,752719 - Comments,0,JUN,2019,55388_0055_0055,Pipeline,0,0,CUSTOMER 6,23,03-Jun-19,03-Jun-19,03-Jun-19,REXL,23,23,23_2019,23_2019,23_2019,27-MAY-19,27-MAY-19,27-MAY-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,55388 - Description,55388_0055_0055
28-Mar-19,16-Jan-19,54388,NB,37188,37188- Description,75,3,51200,0055,0055,0051,51200 - Description,225,20-May-19,,UNFRMD,51297,18000,REXL,45,,GW,756180,756180 - Comments,235.26,MAY,2019,51200_0055_0055,Display,57455.264,928,CUSTOMER 2,21,06-May-19,20-Apr-19,20-Mar-19,REXL,16,12,16_2019,12_2019,21_2019,08-APR-19,11-MAR-19,13-MAY-19,ACCOUNT DESC 3,BRAND 10,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,51297 - Description,51200_0055_0055
28-Mar-19,16-Jan-19,54388,NB,37188,37188- Description,75,3,52203,0055,0055,0051,52203 - Description,225,20-May-19,,UNFRMD,67232,18000,REXL,45,,GW,756180,756180 - Comments,235.26,MAY,2019,52203_0055_0055,Display,57455.264,928,CUSTOMER 2,21,06-May-19,20-Apr-19,20-Mar-19,REXL,16,12,16_2019,12_2019,21_2019,08-APR-19,11-MAR-19,13-MAY-19,ACCOUNT DESC 3,BRAND 10,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52203_0055_0055
28-Mar-19,16-Jan-19,54388,NB,37188,37188- Description,75,3,52205,0055,0055,0051,52205 - Description,225,20-May-19,,UNFRMD,67232,27000,REXL,45,,GW,756180,756180 - Comments,235.26,MAY,2019,52205_0055_0055,Display,57455.264,928,CUSTOMER 2,21,06-May-19,20-Apr-19,20-Mar-19,REXL,16,12,16_2019,12_2019,21_2019,08-APR-19,11-MAR-19,13-MAY-19,ACCOUNT DESC 3,BRAND 10,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52205_0055_0055
28-Mar-19,16-Jan-19,54388,NB,37188,37188- Description,75,3,52323,0055,0055,0051,52323 - Description,225,20-May-19,,UNFRMD,52377,6750,REXL,45,,GW,756180,756180 - Comments,235.26,MAY,2019,52323_0055_0055,Display,57455.264,928,CUSTOMER 2,21,06-May-19,20-Apr-19,20-Mar-19,REXL,16,12,16_2019,12_2019,21_2019,08-APR-19,11-MAR-19,13-MAY-19,ACCOUNT DESC 3,BRAND 10,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,52377 - Description,52323_0055_0055
